header,title,titleUrl,subtitles,time,products,activityControls,description,details,channel_name
YouTube,"Mr.Children 「あんまり覚えてないや」 ""HOME"" TOUR 2007 を視聴しました",https://www.youtube.com/watch?v=WIDFCpVb6Fg,"[{""name"": ""\u30df\u30b9\u30c1\u30eb\u30e9\u30d6"", ""url"": ""https://www.youtube.com/channel/UC2CBiDBK_msf-f11RHLjSJw""}]",2026-01-29 12:13:08.996000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,ミスチルラブ
YouTube,Women_ThemeC_16x9_DenimCC_10s_Video.mp4 2 を視聴しました,https://www.youtube.com/watch?v=41QJ7NfYcEI,,2026-01-29 12:12:58.304000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",13:12 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",H&M
YouTube,"Ierland, het eiland dat telkens verrast 15s を視聴しました",https://www.youtube.com/watch?v=Os6ssBhicNo,,2026-01-29 12:12:42.690000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",13:12 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Ierland Toerisme
YouTube,Is this thing on? - 5 februari in de bioscoop を視聴しました,https://www.youtube.com/watch?v=gJSZJw_tXEY,,2026-01-29 07:05:53.780000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",8:05 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",20th Century Studios NL
YouTube,桑田佳祐 – 波乗りジョニー（Full ver.） を視聴しました,https://www.youtube.com/watch?v=K0-Dm4wMJpQ,"[{""name"": ""\u6851\u7530\u4f73\u7950"", ""url"": ""https://www.youtube.com/channel/UCaZ17KNeiVkQkeG7i2WDOnQ""}]",2026-01-29 06:54:25.698000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,桑田佳祐
YouTube,BLEDDERS - SPOT 1 - 5 FEB を視聴しました,https://www.youtube.com/watch?v=VYqHN6bimaE,,2026-01-29 06:54:10.160000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]","7:54 で再生済み
6:41 で再生済み","[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Splendid Film
YouTube,"Corona Cero - Figure Skating #MiCo2026 - 6"" NL を視聴しました",https://www.youtube.com/watch?v=mrP0BmwTpqw,,2026-01-29 06:54:03.616000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]","7:54 で再生済み
6:41 で再生済み","[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",CoronaFrance
YouTube,Marktplaats Reclame | Supersnel adverteren met onze AI-tool を視聴しました,https://www.youtube.com/watch?v=GyUCnI4KAOU,,2026-01-29 06:46:44.502000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:46 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Marktplaats
YouTube,Revolut NL ATL25 BrandAV Product SendMoney Global 15 Digital 16x9 を視聴しました,https://www.youtube.com/watch?v=MZYVuMGcdGs,,2026-01-29 06:43:02.677000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:43 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Revolut
YouTube,Ontdek de technologie achter Metal Detox. を視聴しました,https://www.youtube.com/watch?v=oy0J9OLgTgw,,2026-01-29 06:42:46.319000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:42 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",L’Oréal Professionnel Paris - Benelux
YouTube,熟成しまくったハワイ爆買い動画をみなさんにお届けするけど急に寒くなったからハワイ欲増してるのは私だけじゃなはずだよね？とりまハワイ次いついける？芸能人みたいに月一ハワイとかやっちゃいたい を視聴しました,https://www.youtube.com/watch?v=b51pdq00REE,"[{""name"": ""\u4ef2\u91cc\u4f9d\u7d17\u3067\u3059\u3002"", ""url"": ""https://www.youtube.com/channel/UCJyGoLz_sLHHHI1uEPg6UhA""}]",2026-01-29 06:36:27.474000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,仲里依紗です。
YouTube,OLV25 Vaas Glas&TV 24euro 12mnd 16 9 v2 を視聴しました,https://www.youtube.com/watch?v=GzIfqqT1f1Y,,2026-01-29 06:35:53.861000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:35 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Youfone
YouTube,ASSET 02 LAMINATED 6s 16x9 v3 を視聴しました,https://www.youtube.com/watch?v=n_nsO7IlYiA,,2026-01-29 06:35:47.222000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:35 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",NYX Professional Make Up NL
YouTube,Marktplaats Reclame | Supersnel adverteren met onze AI-tool を視聴しました,https://www.youtube.com/watch?v=wuOdp4HeYrQ,,2026-01-29 06:29:15.812000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:29 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Marktplaats
YouTube,NL - Mixa - Bumpers - 06 - Promo January 2026 を視聴しました,https://www.youtube.com/watch?v=bCRNSqG1kwg,,2026-01-29 06:29:09.392000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:29 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Mixa NL
YouTube,久々にパッキング動画撮ったけど3泊4日なのに引っ越しレベルのおかしい量になってて相変わらずで草とりまヘイリーに憧れた結果がカンガルーに間違えられそうなオーストラリア旅だから張り切りみみちゃん を視聴しました,https://www.youtube.com/watch?v=BeMp4Gfjy6M,"[{""name"": ""\u4ef2\u91cc\u4f9d\u7d17\u3067\u3059\u3002"", ""url"": ""https://www.youtube.com/channel/UCJyGoLz_sLHHHI1uEPg6UhA""}]",2026-01-29 06:17:41.277000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,仲里依紗です。
YouTube,Mr.Children「Tomorrow never knows」 Tour2015 未完 Live を視聴しました,https://www.youtube.com/watch?v=AfjteCMzYUo,"[{""name"": ""Mr.Children Official Channel"", ""url"": ""https://www.youtube.com/channel/UCXteDRy5qB0IjA8WPusCJ7w""}]",2026-01-29 06:12:11.059000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Mr.Children Official Channel
YouTube,MAT GLB 2406777 YouTube Ad - Rediscover MS を視聴しました,https://www.youtube.com/watch?v=hn9SX0nBS-o,,2026-01-29 06:11:52.463000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:11 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",RediscoverMS
YouTube,20198763 を視聴しました,https://www.youtube.com/watch?v=U_lYF6BIHCE,,2026-01-29 06:11:37.007000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:11 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Coolblue Advertising
YouTube,Mr.Children「HANABI」 Tour2015 REFLECTION Live を視聴しました,https://www.youtube.com/watch?v=2MNL2mU8pBE,"[{""name"": ""Mr.Children Official Channel"", ""url"": ""https://www.youtube.com/channel/UCXteDRy5qB0IjA8WPusCJ7w""}]",2026-01-29 06:05:47.467000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Mr.Children Official Channel
YouTube,Is this thing on? - 5 februari in de bioscoop を視聴しました,https://www.youtube.com/watch?v=2-9JPrACEMs,,2026-01-29 06:05:31.443000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:05 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",20th Century Studios NL
YouTube,Woonsquare Inruildagen を視聴しました,https://www.youtube.com/watch?v=e58qWMW6v_w,,2026-01-29 06:05:04.128000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",7:05 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Woonsquare
YouTube,WRC | Race Beyond Limits | HankookTire を視聴しました,https://www.youtube.com/watch?v=fXGGMMU_L_o,,2026-01-29 05:59:59.065000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",6:59 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Hankook Tire Global
YouTube,Revolut NL ATL25 BrandAV Product FX Global 15 Digital 16x9 を視聴しました,https://www.youtube.com/watch?v=1Abo0Rowco8,,2026-01-29 05:59:43.174000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",6:59 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Revolut
YouTube,Conimex | Varieer eens met nasi! を視聴しました,https://www.youtube.com/watch?v=_QrG5f6_1b0,,2026-01-29 05:54:19.571000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",6:54 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Conimex
YouTube,NL-NL | D7636 | Blank Again | Mix | Seller | 16x9 | 10s | .mp4 を視聴しました,https://www.youtube.com/watch?v=6DGnC_kzIuo,,2026-01-29 05:54:09.075000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",6:54 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Vinted
YouTube,Mr.Children「Sign」 TOUR POPSAURUS 2012 Live を視聴しました,https://www.youtube.com/watch?v=7aJmUeLMZi4,"[{""name"": ""Mr.Children Official Channel"", ""url"": ""https://www.youtube.com/channel/UCXteDRy5qB0IjA8WPusCJ7w""}]",2026-01-29 05:48:42.671000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Mr.Children Official Channel
YouTube,OLV 6s 40GB 5euro 16 9 を視聴しました,https://www.youtube.com/watch?v=uq9ASUwMGZo,,2026-01-29 05:48:36.230000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",6:48 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Youfone
YouTube,Animal Crossing: New Horizons | Gratis update nu beschikbaar! (Nintendo Switch en Nintendo Switch 2) を視聴しました,https://www.youtube.com/watch?v=UODOdY0FZfg,,2026-01-29 05:48:15.836000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",6:48 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Nintendo Nederland
YouTube,NL-NL | D7637 | Blank Again | Mix | Buyer | 16x9 | 6s | .mp4 を視聴しました,https://www.youtube.com/watch?v=80pZROy-SVU,,2026-01-29 05:34:37.529000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",6:34 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Vinted
YouTube,Revolut NL ATL25 BrandAV Product Savings Diversification 15 Digital 16x9 を視聴しました,https://www.youtube.com/watch?v=iIEvBwZDv5Y,,2026-01-28 23:03:24.189000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",0:03 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Revolut
YouTube,NLN - PrivateHome - WoodylScents - 2026 - Bumper - 16x9 - 6s - Dutch copy - awareness を視聴しました,https://www.youtube.com/watch?v=XUTycHjOdzQ,,2026-01-28 23:03:17.221000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",0:03 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Rituals Cosmetics Global
YouTube,MNY | LIFTER GLAZE OIL BALM | NL | 6 SEC MAIN を視聴しました,https://www.youtube.com/watch?v=XLsjsK6jzWE,,2026-01-28 22:56:52.979000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]","23:56 で再生済み
22:59 で再生済み
21:51 で再生済み","[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",maybellinenl
YouTube,Woonsquare Inruildagen を視聴しました,https://www.youtube.com/watch?v=e58qWMW6v_w,,2026-01-28 22:56:23.835000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]","23:56 で再生済み
21:25 で再生済み
16:34 で再生済み
9:25 で再生済み
7:01 で再生済み","[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Woonsquare
YouTube,にゃんぴょんチームで軽井沢と草津に行ったけど終始爆笑の騒がしすぎるデンジャートリップで草 を視聴しました,https://www.youtube.com/watch?v=4SxItHpab1s,"[{""name"": ""\u4ef2\u91cc\u4f9d\u7d17\u3067\u3059\u3002"", ""url"": ""https://www.youtube.com/channel/UCJyGoLz_sLHHHI1uEPg6UhA""}]",2026-01-28 22:51:33.673000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,仲里依紗です。
YouTube,D-reizen - Safari (Jan. 2026) を視聴しました,https://www.youtube.com/watch?v=avAVGZ3PEwE,,2026-01-28 22:50:59.730000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]","23:50 で再生済み
0:20 で再生済み","[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",D-reizen
YouTube,Animal Crossing: New Horizons – Nintendo Switch 2 Edition を視聴しました,https://www.youtube.com/watch?v=LFhrio3XUF4,,2026-01-28 22:50:43.898000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",23:50 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Nintendo Nederland
YouTube,Winter am Hochkönig – man kann doch Alois haben を視聴しました,https://www.youtube.com/watch?v=qjOlmiFWvBw,,2026-01-28 22:44:46.716000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",23:44 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Hochkönig
YouTube,Winterdeals - 9x16 - 6 sec. を視聴しました,https://www.youtube.com/watch?v=ZLKDFnmbh0Y,,2026-01-28 22:44:39.562000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",23:44 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Kamera Express
YouTube,Doritos® Loaded を視聴しました,https://www.youtube.com/watch?v=UAsazFORlBo,,2026-01-28 22:39:25.716000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",23:39 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Doritos Nederland
YouTube,NL-NL | D7637 | Blank Again | Mix | Buyer | 16x9 | 15s | .mp4 を視聴しました,https://www.youtube.com/watch?v=ZrPcvQ8YETk,,2026-01-28 22:39:09.791000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",23:39 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Vinted
YouTube,Pronto Wonen | Sale TVC を視聴しました,https://www.youtube.com/watch?v=glVFsIWmplI,,2026-01-28 22:32:21.502000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]","23:32 で再生済み
10:21 で再生済み
7:51 で再生済み","[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Pronto Wonen
YouTube,Animal Crossing: New Horizons | Gratis update nu beschikbaar! (Nintendo Switch en Nintendo Switch 2) を視聴しました,https://www.youtube.com/watch?v=UODOdY0FZfg,,2026-01-28 22:32:00.877000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",23:32 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Nintendo Nederland
YouTube,にゃんぴょんチームで韓国ツアー引き続いちゃってるけどグルメ食い散らかして爆買いもしまくりあげて極上のひとときぶちかましてまじで幸動画とりまアイス今まで何トン食った?😂 を視聴しました,https://www.youtube.com/watch?v=M-o4cG70Wbc,"[{""name"": ""\u4ef2\u91cc\u4f9d\u7d17\u3067\u3059\u3002"", ""url"": ""https://www.youtube.com/channel/UCJyGoLz_sLHHHI1uEPg6UhA""}]",2026-01-28 22:30:03.253000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,仲里依紗です。
YouTube,Zuyd Hogeschool - Open Dag 7 februari 2026 - Waarom je niet naar een open dag moet gaan を視聴しました,https://www.youtube.com/watch?v=59Ywow9qvaQ,,2026-01-28 22:29:32.974000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",23:29 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Zuyd Hogeschool
YouTube,NLNL - TRUE MATCH - 6SEC - HYDRATERENDE FORMULE を視聴しました,https://www.youtube.com/watch?v=iaix-OwYh0M,,2026-01-28 22:29:26.050000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]","23:29 で再生済み
22:54 で再生済み
21:09 で再生済み","[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",L'Oréal Paris Netherlands
YouTube,Revolut NL ATL25 BrandAV Product FX Global 15 Digital 16x9 を視聴しました,https://www.youtube.com/watch?v=1Abo0Rowco8,,2026-01-28 22:25:06.325000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]","23:25 で再生済み
7:42 で再生済み","[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Revolut
YouTube,MNY | LIFTER GLAZE OIL BALM | NL | 6 SEC | SHAY MITCHELL を視聴しました,https://www.youtube.com/watch?v=IvC_OzKR-vI,,2026-01-28 22:24:58.610000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]","23:24 で再生済み
20:42 で再生済み","[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",maybellinenl
YouTube,OLV25 Vaas Glas&TV 24euro 12mnd 16 9 v2 を視聴しました,https://www.youtube.com/watch?v=GzIfqqT1f1Y,,2026-01-28 22:20:37.291000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",23:20 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Youfone
YouTube,GA 2026 EA POY EDP TVC 15s 16x9 VA logo Without Tagline を視聴しました,https://www.youtube.com/watch?v=o-v8-H96Mc8,,2026-01-28 22:20:21.166000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]","23:20 で再生済み
22:47 で再生済み
21:57 で再生済み
21:21 で再生済み
20:49 で再生済み","[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Armani beauty
